"","Rating","Text"
"861",5,"  Even though its not a documentary, coco represents almost how Mexican culture celebrates Dia de Muertos . Well done Pixar!"
"862",5,"  Pixar does it again with Coco but the box office is more the good dinosaur."
"863",5,"  Good job Disney/Pixar. A great Holiday movie. If you can, catch a 3D showing."
"864",4,"  Very good. Charming."
"865",5,"  What a beautiful story, is one of the best animated features that I have seen in a long time."
"866",5,"  I cry 4 times with this movie is the best i see this year i really love the concept of how Pixar explain the story of a Mexican Family i really love this movie and recommend all of you too see in the Cinema is the best animation film in 2017.. 10/10"
"867",5,"  Coco is sure to win Pixar another Oscar."
"868",4.5,"  I believe in Pixar again after this film. It's beautifully written, animated, and crafted with a message that is strong and effective. It's gorgeous to look at and hearing it is just as wonderful."
"869",4.5,"  Lee Ulrich, Darla K. Anderson and Adri�n Molina did a spectacular job in portraying the Day of the Dead inside Coco, giving us a story that not only pays homage to the annual holiday, but also to Mexican customs, the importance of family and the great personalities of Mexico, such as Frida Kahlo, Pedro Infante and Jorge Negrete."
"870",4,"  Does Coco rise to the heights of Pixar's very best work? No. But it is a generous, heartfelt film, full of color and music, one that offers a timely Thanksgiving tribute to the intergenerational importance of family."
"871",5,"  I really liked it.And it turned out that Miguel's favorite singer actually poisoned the real singer Ector and stole his songs(Well at least let's just say that there were skeletons from the Land Of The Dead)."
"872",5,"  Beautiful and full of heart. I knew little of the Dia de Los Muertos holiday but this gave me not just a cultural lesson but a family oriented story. The brilliant colors dance throughout this movie. Many times I wanted the frame to stop, just so I could take in all the beautiful details in the multi-layer frame. The mix of Spanish into the English was just perfect."
"873",5,"  Coco is a very beautiful animation with a very emotional story based on the family and the loss of loved ones. Pixar continues to offer high quality animated films offering humor and tears, with surprising visual technology. If I had to say something negative, it is that the story is something predictable, however it does not prevent the film from being enjoyable and touching the most sensitive fiber of the majority."
"874",4.5,"  Great movie!!! Pixar once again delivers. My only fault, and this is more of a personal preference, is the music, not a fan of the Mariachi genre. Other than that the movie has no major flaws."
"875",5,"  Beautiful music and an important message is one of Pixar's best films"
"876",4.5,"  A fantastic movie which not only left me entertained, but also helped me learn new things about Mexican Culture. The visuals are amazing, the story was fun, and the authenticity shined through in every aspect of the movie. I saw this movie on somewhat of a whim, but I'm very glad I did. The film has a few stagnant moments, but none distract from the film's great feel and fun cast."
"877",5,"  Great music and a fun ride for all!"
"878",5,"  Best movie this year!"
"879",5,"  Perfect representation of D�a de los Muertos."
"880",4.5,"  Best pixar movie since inside out"
"881",5,"  Even if the story is a classical Hero's journey, Pixar delivers a great take on it"
"882",4,"  This is a lovely film, wellw ritten and heartfelt with several good messages. It isn't perfect but it has perfect moments. The song ""Remember Me"" ties it all together melodically. There is humor and depth. I liked it very much."
"883",5,"  I love this movie so much it made me cry because of certain similarities to my familiy history. Yes, I guess by knowing your true family history you can even Get the facts straightened out. Kudos to the developers of this movie!"
"884",5,"  Gracias Pixar for such a lovely story. Please give us rich stories and beautiful visuals like this."
"885",5,"  I nearly cried a river. It was really a good and touching movie. I want to watch it again for another emotional yet fun ride."
"886",4.5,"  RECUERDAME!!!!!!!!!!!!!!!!!!!!!"
"887",5,"  Not the best Pixar, but at the bottom of the best list"
"888",5,"  These mother fuckers made me cry three fucking times"
"889",5,"  An artistic movie combine with excellent music and story line. It's a must watch"
"890",3,"  It got kinda boring but was redeemed at the end. Very touching story that made you want to cry."
"891",4.5,"  what a great way to show people what day of the dead is. Great for all ages wonderful graphics and animation."
"892",5,"  I have been two times at Dia de Muertos and i can say that Coco efectively captures the true feeling of this celebration, but most of all it really grasps the beautiful relationships of family in latin america. I cried my heart out not because i was sad, but because i was filled with joy and amazement."
"893",3,"  I don't think this is a brilliant movie by any stretch of the imagination (Pixar has had better moments for sure), but it is certainly beautiful, emotional and culturally relevant, so it definitely deserves my recommendation."
"894",5,"  Hermosa. Muestra lo grande que es la cultura mexicana y nos entrega una historia sumamente emotiva."
"895",5,"  Pixar's best!!! Ending made me cry like a baby!!"
"896",5,"  Great movie! Will buy it once available. contains ethos, logos, and pathos. loved every minute of it"
"897",5,"  Pixar really knows how to tug at our heart strings... This was a beautiful movie that pays great respect to traditions."
"898",5,"  This is Pixar through and through. Bring tissues."
"899",5,"  Absolutely fantastic."
"900",5,"  One of Pixar's best films! This one took me by complete surprise, it's such an emotional story that will definitely leave you in tears by the end. It pays such a tremendous amount of respect for Mexican culture and their portrayal of Day of the Dead shows that they took the necessary research to understand the true meaning of the Mexican holiday. That Frozen ""short"" was just overly long and should not have been played after nearly 20 minutes of previews before. I like Frozen, but it's vastly overrated."
"901",5,"  Is there another star I can select. What an amazing movie. Coco frustrates me that the award shows have a best animated film category as I truly believe this movie should be considered with those nominated for best film. It's a triumph from start to finish. Our whole family loved it. The stunning visuals, the fabulous music, and most importantly, the heart. There's so much heart in this film. Anthony Gonzalez as Miguel is fantastic. There's not much more to say other than see this movie (bring Kleenex) but see this movie!"
"902",4.5,"  A new Disney Classic! It was so refreshing to experience such a heartwarming family story that was not the standard white nuclear family. I loved the beautiful imagery and rich characters. The plot was slightly predictable and the ending felt a little rushed. Great family film everyone should see."
"903",5,"  Coco is a fresh air to the animated movies of this year,with good characters,emotions,but the best of coco is the plot, no many animated movies like to interact with the dead but coco manage out to make a good plot with it,a very emotional movie for this year."
"904",4.5,"  Pixar delivers a culturally accurate and moving picture once again. It might feel a bit slow in some parts to your child. However, the kids will have fun and you will get to enjoy a genuine work of art. The themes are simple enough for kid's to learn important morals, and nuanced enough to be viscerally moving to adults. There is a movie here that everyone will love. Go watch!"
"905",5,"  Mi hizo llorar, genial"
"906",1,"  Very bad movie. Walked out at the 35 minute mark. Boring movie."
"907",4,"  A cute movie that tugs on the old heart strings. Visually BEAUTIFUL! The writing is good, not amazing but good. Dialog is where it lacks a little bit. The flagship song is sang in English during the movies entirety, which is a little disappointing. Watch or rent at least once."
"908",4.5,"  Pixar has a long history of making beautiful movies that are classics and they now have another. The visuals and colors in Coco were stunning and the music was a joy, which is to be expected in a Pixar film now. What I really enjoyed about Coco was the illustration of Dia de los Muertos (Day of the Dead) and the Mexican culture. They did a fantastic job of capturing it and explaining every ritual's purpose. The dialogue is another pleasant surprising element of this film. The dialogue, plot and narrative was rich and has a great mix of drama, humor and pulls you in for the heart felt moments. It's hard to make a movie that is educational with beautiful visuals and entertaining, but Pixar encapsulated all three with Coco."
"909",5,"  Really enjoyable movie, well done!"
"910",5,"  2nd best animated film of the year behind LEGO Batman & 2nd best Pixar movie behind Inside Out."
"911",5,"  For years Pixar has created animated masterpieces that combine creative storytelling and great animation, but recently they have lost their magic touch but Coco has brought back the old Pixar. I can certainly saythis is one of the best films they have ever made. The animation is rich and vibrant and the story is well crafted, clever and full of heart. The emotional moments left me in tears and the overall message is very moving. I' looking forward to seeing this movie again soon."
"912",1,"  Hollywood just keeps pumping out crap which the new Star Wars is close to falling into this realm. Or maybe it?s this millennial generation that has Hollywood moving along with the times, creating movies that suck."
"913",5,"  From 1995 to 2010 there was no doubt that Pixar was the greatest animation studio, producing huge critical and financial hits and travelling the audiences to their beautiful and imaginative worlds with their heartwarming, original and creative stories. Yes, they did make Cars back in 2006, but one film wasn't enough for the audiences to say goodbye to Pixar movies. Until that movie got a sequel. ""Cars 2"" divided audiences, leaving many widely unimpressed with its childish story. Then came ""Brave"", ""Monsters University"" and ""The Good Dinosaur"" which were all solid, but not even close to what people have come to expect from Pixar. There was still ""Inside Out"", which was a return to from and ""Finding Dory"" which was a very entertaining and succesful sequel to one of Pixar's biggest hits, 2003's ""Finding Nemo"". Earlier this year, Pixar released ""Cars 3"" which people just weren't interested in. It was better than ""Cars 2"" but still a far cry from the studio's best work. And while many thought ""Coco"" was just going to be a carbon copy of another film set in Mexico during the Day of the Dead, ""Book of Life"", the movie has actually turned out ot be one of the studio's most original, creative and breathtaking efforts yet."
"914",5,"  Coco is probably the best Disney Pixar movie I have seen to date. A story that touches the heart strings of adults and children alike. Coco carries a deep message about the importance of family values. The winning formula to this movie is that Miguel is a nobody and yet he becomes our hero. The movie sets off a new inspiring narrative for children to follow where they need to have a stronger internal locus of control and believing in making their own journey a possibility."
"915",5,"  This is my first time to cry at movie."
"916",5,"  I love this movie , it made me cry!!"
"917",5,"  Coco is one of Pixar's greatest movies, and it had an enormous difference in quality to Pixar flops as Cars 3, The Great Dinosaur, Monsters University, Brave, and Cars 2; a quality that wasn't seem since Inside-Out. The movie clearly is out of Mexican stereotypes and it shows a great query of that country's culture; in addition to it's well-created plot and screenplay, it's stunning visuals reached by an incredible CGI animation, and a good design and developments of it's lovable characters."
"918",5,"  Of all the comic book based movies of both D.C. and Marvel; this one ranked with the best! Certainly the best of the D.C. movies other then the Dark Knight.If I go further, I give away the storyline.A must see movie!"
"919",5,"  Surely one of the best animated movies I've seen in a while. The characters are relatable and feel alive. The plot seems a little bit like it has been done before but doesn't feel forced, cliched and is not really predictable and the animation is just amazing. The music is great and there are scenes that get really emotional. The way they portray mexican culture and family values feels realistic and you can tell that they did lots of research and did not just rely on stereotypes. Kind of a SPOILER here:What amazed me most about this movie how it could handle a very dark and mature story and cover it up with beautiful, creative and unique animation style.Beside the fact that the movie started out a little bit strange it just improves every minute and makes the ending feel perfect.If you haven't seen this one already, go watch it! A great adventure for children of all ages and even adults."
"920",4.5,"  Coco is a fun movie. Not only are the visuals gorgeous, the colors are vibrant along with a beautiful backdrop. The only reason there is a missing half a star is because it began to feel a bit long right before the large reveal about the main villain of the film. Luckily, it comes back and gets better right after."
"921",5,"  Pixar's Coco delivers a heartwarming story about the importance of family, phenomenal animation that's bursting with color, energy, and creativity, and lovable characters."
"922",5,"  ?? To Watch the Latest Movies-HD ?? Please Visit Our Website Below?? ?? 100% Secured,No Virus Watch Here>>> http://bigmovies.bestcinemax. com"
"923",4,"  It's been a while since I have really enjoyed a Pixar film, but Coco is one of the best that they have put out. It's not as good as say Toy Story (3 is my favorite actually), or The Incredibles, but it is very worthy. While watching this film I was taken back to one of my all time favorites The Jungle Book. The relationship between Miguel and those who are trying to help him out, especially Hector, just reminds me of Baloo and Mowgli. The movie really speaks to how we remember and honor those that we love who have passed, and how this certainly isn't something easy for us to do. The colors and lights are extremely beautiful, and I enjoyed the songs even though they do not speak to me as a style I normally would like. It's interesting that there is a bit of a lull at the end of the second act and I thought the movie was losing steam, but the final act is very much worth it, and has just spoke to me. It's not a perfect film, but man is it way better then many of the animated movies that Pixar has put out in recent years. I didn't like it quite as much as last year's Kubo and the Two Strings, but very close, and the two films actually touch on many of the same subjects."
"924",5,"  Being from M�xico it was an awesome and fresh experience, it did not feel like it was made by americans , easily one of my favorite pixar movies."
"925",4.5,"  Coco is Pixar's new diamond, it shines from the beginning to its last minute's end."
"926",5,"  Pixar offers yet another film that is set to be remembered as an animated classic."
"927",5,"  In a period where Pixar has its ups and downs, ""Coco"" manages to meet the hights of ""Toy Story"", ""Up"" and ""Finding Nemo""."
"928",5,"  ""Coco"" is 2017's most original and emotional film."
"929",5,"  By far the most impressive animated movie of the year."
"930",5,"  With ""Coco"", Pixar offers yet another original, creative, powerful,emotional rollercoaster for audiences of all ages."
"931",5,"  Coco is a flawless masterpiece of animation and definetly one of the year's best films."
"932",5,"  This movie was the closest thing to perfection that a family movie could ever hope to be. I can't wait to buy the Blu-Ray! Spectacular!"
"933",5,"  fantastic movie that both adults and kids can enjoy!"
"934",5,"  It was a very good to see! It will make you cry for sure!"
"935",5,"  A great heartfelt story about family and how we all carry our own fears and strengths as human beings. visually captivating and culturally inspiring. I brought my two boys and we all had tears in our eyes at the emotional conclusion. Simply fantastic!"
"936",5,"  �Excelente, súper Excelente!"
"937",5,"  Coco was a fantastic movie for me. I loved the colors, the songs, the story behind it all, the message. It was a fantastic movie. Very well done! Unfortunately, for a kid its too long and serious. I love that Disney/ Pixar likes targeting the entire family and is always sending a great message but the movies are just too serious for kids. I have an after school program, ages 5 - 12 years old, and for our Thanksgiving Camp we took the kids to see Coco. The movie is a good chunk of time for any kid. Kids do not have the attention spam of an adult, they get bored easily and thats exactly what happened about 30 min into the movie. And this was mostly in part of the Frozen short film that was shown prior, which lasted about 25 minutes if I'm not mistaken. The short film had all the kids puzzled and aggravated they just did not know what was going on and why they were watching Olaf sing. Then Coco began and as I mentioned 30 minutes into the movie they were all ready to go and do something else. So a good hour is what kids can handle. Hopefully, other can see what I see."
"938",5,"  Over the years since computer animation became a new medium, Pixar welcomes us with enriched storytelling that opened up new worlds from added sentimentality to something that's further wondrous. Our toys have feelings, it's tough to be a bug, monsters comes out of your closet from their world, finding family under the sea that covers most of the world, family of superheroes, what it like to go fast and slow down once in a while, what rats think about food, a cleaning robot healing a dystopian environment, an old man granting a late wish for an adventure, having control of your fate, knowing your emotions, and what if dinosaurs weren't extinct. And now, Pixar presents a story that's probably the most special out of the rest when telling a story around a cultural tradition with an enlarged meaning. Ladies and gentlemen, both dead and alive, embrace yourselves for the heart in ""Coco"".The story gracefully embraces, with much respect, the Mexican cultures with the pinnacle being the traditional holiday known as the Day of the Dead. It follows the young 12-year-old boy Miguel (voiced by newcomer Anthony Gonzalez) trying to follow his dream of music like his idol Ernesto de la Cruz (voiced by Benjamin Bratt), but is forbidden to go down that path since it caused devastation of abandonment in the far past to his family. So the ban on music has been passed for generations in the family to avoid the heartbreak and the destructive ego for the individual that wants to go down that path, even though Miguel's heart is pure and loving towards his family, and desperately passionate towards music. His chance to prove his talent led him to the Land of the Dead, where he'll find out there's more to his family story than what any, both alive and dead, have known.It's always an insightful experience to interact and getting to know a different culture besides the one you're automatically accustomed to since birth, and Pixar delivers that feeling through another of their masterpieces. ""Coco"" is more of a step-up for Pixar in their qualities that are like blood cells flowing in the veins through the films: animation's more beautiful and creative, excellent performances and music, humanizing characterization, thematic elements, and heartfelt emotions; emotional soul with an adventurous heart. The addition of culture is now another of the added quality that broadens Pixar's storytelling capabilities. ""Ratatouille"" and ""Brave"" may have expressed culture but only in minimal aspects that doesn't really touch base to the origin beyond the film when it was just senses and fate in a fantasy setting, respectively. ""Coco"" manifested the Mexican culture through soul (animated and music) and vocal (talented voicing), as well meaning.While the main concept surrounds the Day of the Dead that branches out thematic elements across the film, the main theme is the love and value of family. The story of love and family is familiar in past animated films, as well when it becomes stressful if the protagonist has to be rebellious for a dream, this film follows that routine with emphasis on the stress part and a loving understanding that would exclude the supposed harshness. There's an eventual twist that occurs near the climax, and the rest from there make it more emotionally heartfelt and meaningful. The theme of family is perhaps the most outstanding quality that you won't stop thinking about after the film ends, and you'll look forward on seeing it unfolds again next time.In addition to the Mexican holiday, the film is utterly faithful to the culture in numerous aspects from the music to the performances. Probably one of the best music composers in most recent time Michael Giacchino continued his acclaimed talented taste for music to be closer to the story in tune, and this time the musical instruments were those of Mexican culture. It helps the film to be pure culture from story to tradition to solidify the soul as something special and unique from the generic presentation of others on American soil attempting culture - with not much known as of now. The vocals accompaniment were stellar and well-performed, both singing and non-singing, thanks to the all Latino cast (minus regular John Ratzenberger, whose voice wouldn't be detected anyway). Those performances put emphasis on the film's defining aspects, particularly the emotional heart and value of family, with Gonzalez's breakthrough spirited performance as the young protagonist being the standout. What manifested the culture the most, particularly the holiday as the film's concept, is in the Land of the Dead as the always-astonishing animation humanizes the skeleton characters. The reason why the skeleton characters are being given such attention for the animated merit isn't just because more than half of the film is Miguel's adventure, interaction and pursuit in the Land of the Dead but because of what they represent and how they can get attached indirectly by family ties due to the emotional embodiment of the characters. Creativity is also in the mix with the random persona of the skeletons clacking and briefly transforming their bone structures; which is another of the step-up element in the film from the masterfully detailed animation that you would expect as another special treat from Pixar.""Coco"", directed and written by Lee Unkirch and Adrian Molina, is just your average Pixar originality with greatness and such attention to all aspects for the purpose of a heartwarming, wonderful storytelling. Actually, with the thoughtful and faithful respect for the Mexican culture being an added-on that paints over the typical production merits and narrative qualities, and while it's obviously and definitely this year's best animated feature, it's perhaps the best from Pixar over ""Toy Story 3"" and a tiny bit over ""Inside Out"". (A+)"
"939",5,"  This movie offers laughs, sentiment, and discovery into a little boy's psyche on how to choose a career vs. family. This film is beautifully driven to show how much family means at the end of the day"
"940",5,"  An amazing movie. One of Pixar's best!"
"941",4.5,"  Coco is a stunning journey that transcends whatever plot cliches it has due to its strong story, strong characters and strong devotion to representing a new culture to American films and audiences."
"942",4,"  The best pixar's movie ever"
"943",4,"  It definitely feels back on par with what we are used to from Pixar. 3 1/2 starsUpdated: Just saw it a second time and enjoyed it more this time. Now 4 stars"
"944",5,"  A heartwarming story on the backdrop of Dia de Los Muertos about a boy pursuing his dreams, about family and about sticking to your guns no matter what. Stunning visuals with a wonderfully told story...... Coco just made me happy."
"945",3,"  Does Coco rise to the heights of Pixar's very best work? No. But it is a generous, heartfelt film, full of color and music, one that offers a timely Thanksgiving tribute to the intergenerational importance of family.- The Atlantic -"
"946",5,"  It may not be the best of Pixar, but Coco redeemed the name Pixar, and it's respect has been finally restored to this colorful animation, with a bucket filled of plot twists and silly voice acting. It may be similar to the other movie: ""The Book Of Life"", however, Coco attains to remain it's own originality, and sticks to it's mixed animation and turns it to a delight. Pixar has restored my faith in it's power."
"947",5,"  amazing story and people who live in the ""dead world"""
"948",4,"  Fun kids movie. Good music. Good story. Well done."
"949",4,"  **Slight disclaimer: My ""reviews,"" are really just gut reactions that I can remember and jot down. Forgive the sloppy styling, grammatical errors and general upheaval of my writing. While I do try and write something cohesive and obeying film review etiquette, mostly, I say fuck that. What I love about theater going, is the surge of emotions I experience, especially during a particularly bad or a truly great film. I try (and likely fail) to translate that feeling into my writing but hey, I warned you. You can stop now, and I'll never know.CocoWatched 12/3/2017I don't watch kid's movies, I don't review kids movies, I don't really like kids movies, because I am an idiot. That mentality is so dangerous and ignorant because, I just saw an amazing film. It also just so happened to be a film made for children.Disney and Pixar studios, with directors Lee Unkrich, and Adrian Molina created the dazzling, Coco.Let me backup. I just want to put it on front street just how lovely and charming and gorgeous this film is. Before Coco even started, I was already fatigued and tired. I was nearly ready to leave the theater, I just witnessed 30 minutes of various Disney trailers and commercials and then that mind numbing, 22 minute (felt more like 92 minutes) Frozen short played. So, I had already been in the theater for an hour before Coco even started.But as soon as it did...I was hooked. We are introduced to one of the most beautiful cinematic worlds I've ever been in. It was like what Guillermo Del Toro imagines when he gets gassed at the dentist. We bounce between two amazing environments. A very real Mexican village and a very un-real Land of the Dead, both are overflowing with color, culture, music, lights, boisterous characters, zany animals, and most of all music.I knew nothing about this movie going in, so I'll return the favor.Just know that it's not the most original or crazily unique story I've seen. A similar film The Book of Life was released just a few years ago. Yet Coco captured my imagination, it's asks universal questions that we want answers to. It's done so that, a six-year-old and a sixty-year-old can go into this film and both come out feeling uplifted and pleased. There is some heavy subject matter here that will go over the heads of kids, but sorta fucked me up. Dealing with the ever-increasing awareness of mortality, disappearing heritage, and our forgotten ancestors. Being of Mexican and Spanish descent myself, certain aspects of this movie hit me on unexpected levels. The resolution of the film closes nicely, yet the thoughts occupied my headspace for a while after exiting the theater. Anyways, on to something happier.The voice acting is phenomenal, the film is largely music based and the range of voices unleashed on us is terrific. Our main character Miguel, played lovingly by new actor Anthony Gonzalez, the velvety, instantly recognizable voice of Gael Garcia Bernal, the boisterous bellow of Benjamin Bratt, the feisty Renee Victor and the numerous vocal cameos throughout the film. Collectively, it felt so alive and real that it may be the best voice cast I've heard from both studios.I know the Disney/Pixar conglomerate does amazing work. I liked Toy Story, and Monsters Inc, and Nemo, I am human. I just don't go out of my way to see them. Coco along with many other films this year continue to remind me of the fact that films (kids or otherwise) shouldn't be judged, they should be experienced. Why judge a movie simply based on its targeted demographic? If it does what it's supposed to do and is seems interesting, go see it, give it the chance to surprise you. This is why I love film so much, I am always learning from them, I get life and inspiration from awesome movies and I am so lucky that I can share that love and enthusiasm with my friends and readers.Unless it's that Frozen short...that totally sucked."
"950",3.5,"  Puntaje Original: 7.5Otra m�gica película de Pixar, con entrañables personajes, muy colorida y musicalmente espléndida. Coco cuenta con un gran mensaje que la vuelve ideal para ver en familia."
"951",5,"  A very enjoyable movie."
"952",5,"  Coco beautifully explains the special meaning of Dia de Los Muertos in a way that's gentle enough for kids to learn about death and that as long as we remember our loved ones, they will live in our hearts forever with the hope that we may reunite again one day. I will be seeing Coco for the 4th time today!"
"953",4,"  Pixar manages to make a tale about betrayal, death, and the afterlife into a miraculously joyful and fun family film. Visually this is one of their most impressive achievements, and conceptually this is the strongest Pixar film since Inside Out."
"954",5,"  The most amazing movie!!Passion Vs Curse"
"955",5,"  Love this movie :') Good Job Pixar!"
"956",5,"  I loved it! The plot was fun, the graphics were beautiful, and the music was great."
"957",4,"  Another Pixar home run."
"958",3.5,"  This was a cute movie that was enlightening on Mexican culture. It was a bit slow and was not as musical as I assumed it would be, as a movie that is based around music. I really do like this movie and I will watch it again. It is a spectacle."
"959",4.5,"  A beautiful animation that shows culture and heart. Despite his family's baffling generations-old ban on music, Miguel (voice of newcomer Anthony Gonzalez) dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz (voice of Benjamin Bratt). Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector (voice of Gael García Bernal), and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.To be completely honest, I had only seen one trailer for this film and I had zero interest. I barely knew what it was about other than Pixar was releasing this film. And to be frank, I just really didn't want to see it. However when I visited my hometown in Washington for Thanksgiving, I decided to utilize my MoviePass and take a trip to the theaters. To no surprise, I really enjoyed the film. It surpassed my expectations and it's definitely a film that I'll remember. To start off, this film is absolutely stunning. Pixar shows us why they're one of the best, if not the best animation studios in existence. The artists and the animators behind this film did a fantastic job. Everything looked extremely detailed and it looked crazy. Every fine grain and every color was given careful attention to and it definitely showed. This honestly looks better than any other animation I've seen this year and it's easily one of Pixar's most beautiful films. The overall story is very strong and emotional. The base of this film is really simple, if not a little bit cliche. But the writers here really knew what kind of film they wanted it to be and that's what made it special. Every beat in this film was so well written and it blew any ""generic"" possibility out of the water. It's an adventure for a young boy who loves music and it certainly doesn't disappoint. The story is exciting, eventful, and it kept me hooked throughout. I think this is just a really beautiful animation in general. It has a lot of strong motifs and themes that can be applied to many parts of our daily lives. It's something that can appeal to both mass audiences and small niches because it's not just a kids film. It's a kids film that can be entertaining for older audiences. There are just so many aspects that mesh well together and it makes this a very nice and heart warming film.In the end, ""Coco"" was a fantastic film and one of the highlights of the year."
"960",5,"  The afterlife has been at the center of many films in the past. Man's fascination with death and what may come afterward has always been a wealthy fodder for faith and art, and cinema is no exception. Since 1911's L'INFERNO ( Giuseppe De Liguoro, Adolfo Padovan, Francesco Bertolini) portrayed a chilling vision of Dante's hell, the after-world has been a constant presence in movies, being visited on occasion by Hercules, Santo, or even Robin Williams. Its portrayal has been at times grim, terrifying, institutional or spectacular.Pixar's COCO falls into that latest category. It's probably the most gorgeous depiction of the Great Beyond, with its vibrant bridge of flowing petals linking the world of the living to a stunningly colourful Netherworld. The contrast could have been expressed in the same way the land of the dead was distinguished from the real world by having the latter look desaturated, like in Burton's THE CORPSE BRIDE. But directors Lee Unkrich (TOY STORY 2 and 3) and Adrian Molina tried a different approach.The Mexican town in which lives young Miguel (Anthony Gonzalez) remains sunny and vibrant, exhibiting all the bright festive hues associated with the Dia de Muertos celebrations, and yet the afterlife still manages to turn the colour knob all the way to 11.COCO follows the adventures of young Miguel, who wants nothing more than become a musician like the celebrated Ernesto De La Cruz (Benjamin Bratt), thus defying the family's shoe-making tradition. As he attempts to ''borrow'' the deceased Ernesto's guitar from his crypt, he is sent to the Land of the Dead, and can only return home if a dead relative offers him his blessings. Not an easy task, as his dead family, like the living one, opposes his dreams of being a musician. They resent Miguel's great-grandfather who left his family to pursue his own musical ambitions, never to return.Deeply rooted in a Mexican culture, COCO nonetheless suffers from Disney boiling down the essence of that very culture to often trite stereotypes; The dead sports the decorated sugar skulls associated with Día de Muertos. You get mariachis, Frida Kahlo and masked wrestlers (with a cameo appearance by the Legendary Santo in the After Life). However, it's difficult in an animated movie to stay away from cultural clichés, as was the case with the Guillermo Del Toro produced THE BOOK OF LIFE, which shares a certain amount of plot points with COCO. They also fish out other worthwhile aspects of Hispanic folklore in inspired moments, like for instance a traditional song about la Llorona (A spine-chilling fable about a crying woman's ghost, forever mourning her slain children). Furthermore, there has been attempts of late by Disney/Pixar to redeem themselves by avoiding the typical whitewashing. MOANA had Hawaiian actors and The Rock (who has Samoan descent) playing Polynesians, all citizens of the wider Pacific Islands. In COCO, the cast is mostly populated by Hispanics. While some of them are well known performers, none are of the calibre of the stars that often do voices in such animated fare. Although it can be argued that Disney doesn't really need stars to sell at this point, and that type of casting can further help to absolve the lack of cultural subtlety. COCO further tried to ''pander'' by having its premiere in Mexico, a whole week ahead of the rest of the world.What matters in the end is the movie's impact, and in this case, COCO packs a heck of an sentimental wallop. Like most Pixar movies, it grounds its story in a very human principle which in this case is our relationship with the afterlife, and this need to be remembered. It's the basic emotional core of COCO, and it reaches a particular crescendo when the titular character, who is a secondary player in appearance, but drives the whole story, is starting to forget about one of her dead relative, threatening to cause his ''second death'' in the the Land of the Dead. It brings home some powerful concepts that may escape the kiddies, but that most adults will be able to relate to. It's particularly poignant to name a movie that deals mostly with the importance of living in one's memories, after a character who is obviously battling Alzheimer's disease. The scene where Miguel attempts to jog her remembrance with a song (a technique that has proven effective in real life) that had until then being used in a rather smarmy way in the film, will make the most hardhearted cry their eyes out.In short, Pixar has done it again, creating a touching, gorgeous and ultimately relevant movie that will bring a certain amount of food for thoughts to the young and older ones, dazzle with its vibrant palette, and stand the test of time with its strong emotional core, providing an answer to the query posed by its Oscar bait of a theme song: ''Remember me.''We certainly will."
"961",5,"  Visually stunning as much as it is heart warming. Coco tackles difficult topics like death and the afterlife with just the right amount of humor."
"962",4.5,"  The Book of Life was one of my favorite films of 2014. When I first saw the trailer for Coco, it was hard not for me to draw comparisons. A celebration of the Day of the Dead. Mariachi. Centered around music. Coco brings its own flavor, however, a unique experience all its own. In fact, if it weren't for the god-awful twenty-five-minute Frozen short right before (since removed due to numerous complaints), this would have been close to a perfect moviegoing experience.Little Miguel loves music. He has to sneak away to watch old recordings of his favorite musician Ernesto de la Cruz because the rest of his family thinks music is a curse. Following a mysterious chain of events (don't want to ruin it for you), Miguel finds himself in the Land of the Dead and must somehow find a way to get home before its too late.The colors. Oh man, the colors. Vibrant, popping off the screen. It screams life even during the scenes in the Land of the Dead. This is one film I wish I would have seen in IMAX. The colors add an amazing pop, from the spirit animals to the city landscapes at night, making this one of the most beautiful animated films I have seen.The colors alone are just a small touch to the overall creativity and originality behind Coco. The Land of the Dead is loaded with sights to behold, some you might miss if you blink. The attention to detail is spectacular from the cool bridge that guides the dead to the Land of the Living to the colorful spirit animals. I've seen a lot of movies and I haven't seen anything like this. Not only are the visuals amazing, but the music holds its own as well, driving the entire story in an entertaining and powerful way. There are a lot of touching moments that revolve around the soundtrack. There will be musical numbers that make you laugh while others leave you with more of a somber feel. Maybe I cried a little. Maybe I didn't. You'll never know for sure. One thing I can say is this movie was about as touching as any I have seen this year.Disney/Pixar is known for leaving you with a great message and Coco is no exception. Miguel was willing to follow his dreams at all costs, even if it cost him his life. How many of us can say the same? Another phenomenal job by Pixar. I give the film a 96."
"963",4,"  I loved this movie so much I want to see it again"
"964",5,"  Best Pixar movie in years"
"965",4,"  'Coco' is a surprisingly touching and enjoyable adventure. It always tackles sensitive topics such as death and familial feud with engaging performances and fun, heartwarming moments. One can tell that care went into making sure that there is as little dead space in between events and that slower scenes are still beautiful and entertaining. The music is noteworthy too, as it should be for a film of this kind, and serves as a vehicle that connects the audience to Mexico and its culture. 'Coco' is somewhat of a triumph in an age where I though all the big animation houses were past their ability to create a above-average features."
"966",5,"  Pixar did it again, so touching"
