"","Rating","Text"
"411",5,"  This is by far the best video game movie ever made!When I first saw the trailers for the movie I was skeptic that the movie would do well. My initial reactions were: (1) the lead actress did not resemble Lara Croft, and (2) the most recent video game movies (Warcraft and Assassins Creed) both did horribly.Boy was I wrong and happy to be so. The cast of the movie was believable, charismatic, and genuinely brought their characters to life. The story was tight with a great balance of action, humor, and emotion. I especially love that the film did not try to incorporate any cliches.In my opinion, if this movie is an example of what video game movies can become then we gamers are in for some good times. Here's me hoping that this film gets a sequel."
"412",3,"  Was a decent watch though it started off real slow and doesn't finish in a satisfactory manner. Premise was silly as well in both the concept and the execution as well. Still Alicia Vikander played her role fantastically and felt more of a human character than movies of this time usually give us. Clearly set up for a franchise, I wouldn't mind seeing another one, hopefully a sequel can improve on this foundation."
"413",3,"  The movie was almost a shot by shot of the video game which I didn't mind. The actress was great but still not lara croft enough."
"414",4,"  Simply the best entry int the series. Vikander is really good as Lara, and the character is very well drawn. The action and humor are very good ,and good, respectively."
"415",2,"  Stupid Girl who would not listen to her Father."
"416",3.5,"  I found the movie a good adaptation to the character and the games.Alicia Vikander is great, and I also liked Daniel Wu's performance.""Tomb Raider (2018)"" Its nothing new, but its entertaining and does the character of Lara Croft justice, unlike the Angelina Jolie's portrayal...I'll be waiting for the sequel, and hopefully it improves on the already established character, and takes Lara to some bigger better tombs."
"417",3.5,"  I liked Alicia as Lara Croft. The writing in the movie was also crisper than most action adventure movies. The pace was fun and fast as expected. It would be a killer video game, this movie (I'm sure it was thought of the other way around!). Watch this in big screen if you can."
"418",3.5,"  Average movie. But Alicia Vikander saved it for me personally, she performed perfectly."
"419",4,"  much better than jolie's version... the motion n gesture of vikander very identical to lara croft in the video game..."
"420",2,"  I had high hopes that this reboot might have found their way through the video game to movie trap but that was wishful thinking. For a film that obviously had a good budget, the directing and story-line choices were abysmal at times. Worse though was the completely misguided casting of Lara Croft. Not once did I connect with Alicia Vikander which is too bad because she normally is a likable actor. It was an uninspiring performance of a character who is supposed to be extremely charismatic and a modern day Indiana Jones. Note to filmmakers, don't assume your audience are idiots."
"421",3.5,"  As A Fan Of The Original Games And A Lover Of The Recent Ones, I Found Tomb Raider A Nice, Fast-Paced And Thrilling Adventure.It Doesn't Transcend It's Genre, It Isn't A Masterpiece.Some Of It's Problems Include A Lazy & Messy Script And Weak Character Development Dispite The Main Character. Walton Goggins Was A Fine Villain, A Bit Cliche At Times.But, Alicia Vikander Is The Perfect Lara Croft. She Is Fantastic As This Character , And She Was The Best Thing For Me In This Movie.This Movie Also Is Heavy-Based On The 2013 Game , Which Was Nice To See So Many References, So Many Moments That Really Felt Nostallgic.Again, Tomb Raider Is An Acceptable Action/Adventure Movie. It doesn't transcend Really Anything And I Hope It Gets A Sequel, With Vikander, But With Better Writing I Think Roar Uthaug Did A Decent Job Too, Because The Action Sequences Are Well Made And Really GrittyAgain, It's a Fine, Fun, Pop-corn action movie starring Lara Croft Kicking Some A##"
"422",0.5,"  Can't believe it,, Terrible, never release another Tomb Raider movie again."
"423",2,"  Aside from one semi-inventive set piece, Tomb Raider is a generic action film that is as easily watchable as it is forgettable. Vikander tries hard, but she doesn't have the screen magnetism to play such a beloved character. Everything else is underwhelming: the booby traps, the score, the VFX, the directing, the pacing... there's nothing special about this reboot. This saga should have stayed buried with Himiko."
"424",3,"  A much better film than the version of Angelina Jolie. Alicia did a good job as Lara Croft and the movie at least goes a bit beyond a mere video game adaptation when trying to create a new mythology for the character with motivations, a more solid past and an opening for new movies in the future. Good fun with some wonderfully absurd scenes."
"425",4.5,"  I thoroughly enjoyed this movie. I thought it was an excellent origin story. A little slow in the middle but definitely felt like they took the game from the small screen to the big screen. Can't wait for the sequel."
"426",3.5,"  You won't leave this movie feeling like you haven't enjoyed yourself, but you equally won't leave itching for more."
"427",2,"  The earlier films weren't great but they were a guilty pleasure... the key word being 'pleasure' as they were a lot of fun.The new reboot was, for me, devoid of any fun and actually felt a bit dour."
"428",5,"  I don't understand all the hate this movie is getting, I loved it!"
"429",5,"  Loved this movie. Alicia is fantastic. Don't need a bunch of flowery commentary by unqualified critics to ruin an action packed, great first start to the new franchise. And if you haven't seen it, oh yes, it's set up for a follow on!"
"430",4.5,"  I loved the new Tomb Raider movie. It's really fun and a thrill to experience. Vikander brought a lot of depth and emotion to a character that's been very goofy in the past. Not anymore. The new Lara is a survivor, full of heart and very brave. Loved all of it."
"431",4.5,"  My daughter and I went and saw this movie Monday night. we thought it had good action and we loved Alicia as lara croft."
"432",3,"  I liked it. took it for what it is. a movie. Kept hoping Angelina took her girls to go see it. Alicia did a great job. Girl power!"
"433",4,"  this movie was a really good movie"
"434",4,"  I enjoyed this film. It a fun by the numbers adventure film. no not listen to the critics, the audience score is much closer to the mark."
"435",5,"  One of the films that I expected and exceeded my expectations, a film so good from the beginning to the end. With incredible action scenes and details based on the video game so well echos that surprised me a lot. Alicia Vikander is the most perfect Lara Croft, she was born to play that character, I connect a lot with her, she is beautiful, Daniel Wu and Walton Goggins excellent, I really liked her performances. The special effects, the fight scenes, the landscapes and the soundtrack were incredible. Personally, it is the best movie based on video games, the fans are going to leave the cinema with a huge smile because this movie did not disappoint."
"436",0.5,"  HATE THIS PILE OF DOG dookie"
"437",3,"  Cool stunts and some nice twists make for an enjoyable time!!! Nice diversion on a rainy winter day."
"438",3.5,"  i liked this more grittier version of Lara Croft better than Angelina. This is very close to the newer two games and was fun to watch. The scenery is beautiful as is Alicia. the cave could have used some more lighting but over all, I would recomment you go see this on the big screen."
"439",2,"  Saw this in an advanced screening. Overall it's a mediocre action movie that doesn't bring anything special to the table. Would recommend for watching on a long flight."
"440",3,"  Tomb Raider is now the third feature film adaptation of Square Enix's game series, this time around Lara Croft is portrayed by Alicia Vikander no longer Angelina Jolie of the original first two films.Lara Croft is the heir to the Croft family her father has been missing for quite sometime and she's very independent, she doesn't feel the need to take any of this money; but once she uncovers some truths about her father and a possible location where he may have gone missing, she sets out on her very first adventure to find him.This film is very much based on the 2013 reboot game and it follows it very closely, many visual elements from that game carry over to this film including tiptoeing across a plane that's stuck in a waterfall or tiptoeing across a tree that's fallen over a cliff, surviving a lot of falls even certain wounds that she gets are straight out of the game.When she comes face to face with danger and a life-threatening situation in which she has to make a terrible choice, it plays out similar to the game and in that way, this is one of the most visually faithful video game adaptations ever made.This film was directed by Roar Uthaug and with him he's brought a good sense of momentum, he understands the important stepping stones that have to be present to setup Lara Croft as the Tomb Raider we know her to be and all the things that have to happen for that development to make sense. Her first Adventure, her first kill, her first wound she has to dress all of these are setup fairly well and that's my biggest takeaway as a positive from this movie is the character of Lara Croft has never been portrayed in a film more realistically and better.Alicia Vikander is really good in this movie, she honours this character so well and whether or not fans end up liking this movie or not I think the majority will walk away happy with the portrayal of Croft on the big screen.As someone who is a fan of the games, who has played most of them, I was overall happy with this adaptation, it has a few issues storytelling wise and in the first acts pacing, but I think Tomb Raider fans will mostly be happy, it's not great film by any means it has a lot of silly elements and for the most part it's just a fun action thriller."
"441",2,"  Vikander is entirely misplaced in this generic clapboard house of a script, delivering hackneyed lines of dialogue to drive home predictable emotions and an equally predictable storyline riddled with plot holes. This is no fun to watch."
"442",5,"  its a good movie that you need to go see"
"443",3,"  Watched it a second time, and enjoyed it more. The sound throughout the film is well crafted. From the soundtrack that revs up your emotions at the suspense or the sounds within the film the characters hear and that are heightened so the audience is cued into what is important. The archery she did as a kid was a cleverly placed flashback since she used it and it is a motif of the whole film. She could have so easily killed the bad guys by pushing them into the many chasms. Plot line was well organized. Humorous throughout. I definitely want to box. and do a bike fox hunt. Incredulous that she escaped death by rocks at the end, but whatever. There will undoubtably be a second movie."
"444",4,"  This movie is certainly a step up from other video game movies, A+ for Alicia Vikander and the fathers casting ????????????????????"
"445",0.5,"  This is an origin movie between the Assassins and the Abstergo Templars. And the Assasin's name is Bruce Wayne.SPOILERS:I didn't want to write ""SPOILERS""... since the movie already ruined it for you at the beginning by mentioning the existence of Himiko and Yamatai island anyway...But...Faithfully? Really? After they change the motive of Himiko from a villain with a desire to be reborn to a savior to keep deadly virus out? The huge take of the game was on supernatural phenomenon of how Himiko can control weather, summon mythical creatures or transfer souls ceremonially. Yet, instead, the director came up with what he thinks that make sense to him and invent a disease for the sake of the potential of making it into a bioweapon - just to introduce Trinity ( for sequel purposes ). The whole supernatural thing were being mentioned all movie long yet completely ignored at the end of the movie. This movie is a disaster - I am indignant that such a good origin story of Lara Croft wasted on the needs of being logical. Lara ending up fighting against trinity is analogues to Ezios against Abstergo. In fact, this would make a great AC Origins movie. Oh yea, btw, Lara is rich because of her dad's inheritance (thus the Bruce Wayne part).Speaking of being logical, the decision made by Clara wasn't so sense-making: in the scene in which Lara tried to stop the Trinity guy from escaping with the Virus, while the villain was on the step ladder that connects the cliffs, Lara chose to jump along onto the ladder rather than to remove the ladder so then the dude would just fall into the abyss (chasm of souls). One might argue that she didn't want to take lives... Yea, do a body count of the people died on her arrow tip as she went to steal the radio walkie-talkie. Absolutely ruined the scene that toughened her up by the waterfall and her first kill near the cave. She is just a daddy's girl towards the end."
"446",3,"  It was entertaining but had plenty of silliness such as a woman with a bow and arrow taking on guys with machine guns.....successfully. But it was fun and ok entertainment. Lots of action."
"447",2.5,"  Story was not great but there were some fun parts. Lara carries the movie, she seems to be good in everything I have seen her in. Better story could get Part 2 much higher rated."
"448",3.5,"  Great action and good plot. Alicia Vikander crushed this role. I am so in love. This is a flawed movie, but overall it was entertaining and a fun watch."
"449",4,"  Very lucky and indestructible girl, just like in the video game."
"450",5,"  Amazing movie! Alicia Vikander was amazing."
"451",1,"  The movie was just to unrealistic I'm mean at no point of the movie did I feel suspense because the characters could jump of a plane and then run 30 miles per hour not to mention there being a scrappy plot I almost left the Theater because I hated the movie so much spoiler ...............It a Laurel Croft movie not the ya no what the movie was so forgetbel I fort the fathers last name they should have keeled him dead theye was literally no porous for the father to be in the movie I think that it would have been even better if she never knew how her father died it was and all and wast of your money and more importantly the two hours of your life that you spent watching it now don't get me wrong the actress that plaid Laura did a good job in the role but the movie still sucked it was like watching a gif of a cat falling of a tree for two hours go see another movie oh and if you aren't watching this movie please don't go see a wrinkle in time trust me your safer renting at home or simply slamming your face agents the wall for two hours then wasting your time and going to see this movie that's all have to say ??"
"452",0.5,"  Takes a hard shit on an even shitter game series"
"453",1,"  This film is a deception for Lara's fans"
"454",0.5,"  this movie was very bad"
"455",4.5,"  Not the greatest story ever told, but it was at least logical and entertaining. I'd watch it twice and hope for a sequel"
"456",4,"  More action than the previous ones, this establishes Lara Croft's story beautifully. Excellent female action role! Very fast paced, and lacking some of the fantastical elements of the previous two films."
"457",2.5,"  I mean it gives me an Uncharted: Drakes Fortune vibe. Just nowhere near as epic. Still, good acting and stunts."
"458",3,"  The movie was well done, it really feels like the games in a lot of ways. It's not a GREAT film, but it is good. It felt a bit predictable at times. Plot was good, but a bit cliche. I'd give it 6.5-7 out of ten."
"459",4,"  Tomb Raider uses a more realistic and sensible approach to tell a simple story of a compelling protagonist brilliantly played by Alicia Vikander, making the film a lot more entertaining rather than the horrid mess that the franchise was in before."
"460",5,"  I love the way they bring my favourite character to the big screen!"
"461",5,"  deserves better than the 50% Rotten Tomatoe score...The actress playing Lara Croft was great..."
"462",5,"  This reminds me of National Treasure. It is intense and full of adventure too."
"463",3.5,"  entertaining enough. could have had a better script."
"464",5,"  Awesome movie. Lead actress kick some butt...."
"465",4,"  AS A FAN OF THE GAMES, AND THE CHARECTER, I LOVED IT. Alicia WAS PERFECT IN THE ROLE, ACTION WAS GOOD, GOOD CAST, GREAT ORIGIN STORY, CAN'T WAIT FOR THE NEXT ONE."
"466",5,"  Better than what Angelina Jolie crapped out."
"467",5,"  I approached this with caution, video game movies being what they are etc. However, this is a stand out, Vikander is excellent and the nods the the game are good and don't break your immersion. My favourite video game movie by a long shot. My only complaint would be some annoying music near the start, it's the type you either love or hate and that not great for the first chase/action sequence."
"468",3.5,"  I would just like to say that it was a pretty good attempt to deliver a good video game adaption.Why they changed Lara's career choice or strayed away so much from the material they had in the game is out of my mind. It would've worked better to follow the game a bit more closely, I get that they needed to fill out the movie with characters since the game has a lot fewer and a lot of solo time going. But it would've been nice to follow her in tombs and solving more puzzles. But they wanted to create something new, easier to follow perhaps? But if they get the chance to do a sequel I think it will be better :)"
"469",3.5,"  3.5 stars. Good solid movie. Extremely good acting job by Alicia Vikander. But... if you were a fan of the 2013 video game then you might be slightly disappointed because the game had a deeper, darker plot. Also, do not expect anything supernatural in this film."
"470",4.5,"  I saw Tomb Raider last night with my wife and a few of our friends and we thoroughly enjoyed this movie. I believe this is the best adaptation of a video game to film yet. Alicia Vikander gives an excellent performance with some great supporting actors in the film. The plot was well done with a little bit of pacing issues during the second act. The costumes were great, the CGI effects were very well done (better than Black Panther imo), and the scenery and shooting of the scenes were great! Highly recommend it for anyone who is looking for a fun, action film with great call-backs to the 2012 Tomb Raider video game. 4.5/5 stars"
"471",3.5,"  Great beginning to a great franchise. Not only the great acting but also a better origin story than the first series. If there will be a sequel pretty sure that fans will get to see the ""wealthy, playgirl in shorts with her guns"" type Lara Croft."
"472",3.5,"  Very entertaining! Not just another White hero worshiping movie! Actually, it was but I'm White, so keep'em coming, we want to program the entire world to hero worship us! Loved the action sequences!"
"473",5,"  I thoroughly enjoyed this movie. Great action, great origin story and a great cast. Alicia Vikander really is Lara Croft! Can't wait for the sequel."
"474",4,"  Little slow at points, but was true to the video game without being too campy. Much better then the previous iterations of the film"
"475",5,"  Finally a worth while tomb raider movie. Deff looking forward to more from this actress felt she played rebooted lara perfectly"
"476",5,"  Awesome! I was geeking out massively!"
"477",3,"  On the face of it, Tomb Raider isn't ground-breaking stuff. It's a competent, enjoyable enough blockbuster; a decent popcorn flick, but still hasn't got anything on the likes of Indiana Jones. Still, this is the first time a movie based on a videogame hasn't been flat out bad - so perhaps there's more to praise here than you may think. And judging by the end, a sequel will soon be on the horizon. Let's hope Lara can hit an even bigger target next time out."
"478",5,"  Best game adaption to date and the actor is perfect for the part. Action packed, while it sacrificed a little in screenplay, it more than made up for emotionally invested acting."
"479",3,"  I enjoyed the film, the acting and visuals were fine, but they cheated on the script writing, some terribly written parts."
"480",3,"  It wasn't phenomenally crafted in any aspect, but Alicia Vikander does a great job and by God the movie is just downright fun. I'd recommend it if you are looking for a solid action film. Excited to see where the series goes."
"481",3.5,"  I couldn't believe how close this was to the 2014 video game! Well at least the first quarter of the film was then I have no idea where they were going with it. Alicia Vikander definitely nailed the role a hell of a lot better than Jolie did..those movies were a joke. Vikander definitely held this film together and knew the role of Lara Croft very well, as a gamer and a fan of the Tomb Raider Video Game Franchise, I was pleasantly surprised by how good the film actually was."
"482",5,"  I went to see this movie hoping that it would be better than the originals with Jolie and I came away impressed. I liked the gritty look and feel of the movie. There was none of the campiness of the originals which I was glad to see. With it being basically an origin film, there was some setup in the beginning which was expected but interesting to see her backstory. Once the adventure began, the pacing was excellent all the way to the end. and left the theater impressed. Alicia did an excellent job portraying Lara Croft and her acting was spot on. I will be going to see this movie again."
"483",2,"  This is the kind of movie enjoyed mostly by teens that have never seen that genre type of movie. Alicia is great as is the action and SFX. Definitely a fun 3D Matinee movie for the newbies to the genre. Lesson here, listen to your father."
"484",5,"  I saw the movie after reading the reviews. However, myself and my girlfriend really enjoyed it! I thought the character development was well done, and the story was better than most movies of this nature. Plus I think Vikander was a great choice. Overall, i left feeling entertained and happy with the movie and would recommend it."
"485",5,"  Loved it, action and adventure packed. THISis why you see movies at the theater!"
"486",3,"  As an avid fan of the video games (original and reboot) I was let down. Lara's father story was irrelevant."
"487",3.5,"  Took the family to see this one over the weekend. I was the only one that played the game that this movie is based off of. Overall we were pretty impressed, by far one of the best video game adaptation movies made. It's a fun time, my daughters enjoyed all the girl power, and Alicia Vikander did a great job as always. It's not earth shattering or genre defying/defining but it is a fun time at the movies. My only displeasure and sort of a **SPOILER ALERT** was the removal of supernatural elements that the game had."
"488",4,"  I went into this movie thinking it was going to a pretty good video game flick. It lived up to that expectation and I'd have no qualms watching it again. The movie had several nods to the video game and had a good storyline to keep up a decent pace.There were a couple incongruent character decisions and one or two cheesy lines, but they're inconsequential."
"489",2.5,"  Such a disappointment after the first run. The villain was lame, and all he did was reach for his gun over and over and over. She was not Lara, she was too naive. No, I couldn't stay the whole movie."
"490",5,"  Alicia Vikander does an awesome job as Lara Croft. No really into the whole video game thing, but it doesn't matter, the movie is definitely worth seeing."
"491",5,"  This is why I hate critics on Rotten Tomatoes. Listen, if you're a fan of the Tomb Raider movies and especially the reboot games-- you will have a love for the simplicity of the movie. It was great! It brought back many actual scenes from the Tomb Raider Survivor game and made them real life! Many of my gamer friends went to see it together and all agreed it was light, enjoyable, touching and just an enjoyable experience. I'm going back to watch it again before the opening week ends. Alicia Vikander did an amazing job as Lara without making her whole plot sound and feel cringy and tacky like previous tomb raider movies. This is the best tomb raider movie out to date and you should definitely IGNORE Rotten Tomatoes score and give it a go yourself. Than come back and tell the world what you think :D"
"492",5,"  This movie was awesome and powerful and just all-around fun. Alicia Vikander did an incredible job as Lara, and she REALLY makes you feel like you're right there with Lara feeling everything she feels. Her vulnerability combined with her incredible physical fitness is remarkable to see. Definitely one to watch again and again!"
"493",3.5,"  I honestly enjoyed this movie. I will start out with what I considered the negatives. The screenplay could have used some more work and hopefully if their is a sequel that happens. The villain (while played well by Walton Goggins) needed a better screenplay and maybe some flashbacks of his own? I also wish Daniel Wu got a little more screen time, but maybe they can bring him back in the sequel and explore him more. I really like him in Into the Badlands. Now, for the positives. Vikander owned the role completely. She is the spitting image of the character from the last couple games which is what they are going for. She put tons of work in physically getting fit for the role and doing her own stunts to great effect. And of course he performance was magnetic. She was emotional when she needed to be, fierce when she needed to be, and literally just about perfect. This is what you could hope for when an actor picks up an iconic role. Next, the action in the film was nice. I loved all the action where it bassically just showed her trying to survive (if you consider that action?). I loved it because it showed her awesome stunt work and all those sequences were really thrilling! The ship scene, the chase scene, the river scene, the fight scene where she kills, her bow and arrow run, inside the pyramid/tunnel scenes. Loved those. And it got me hype for a sequel with the ending reveals, and showing her with her Iconic 2 guns."
"494",5,"  If you like the video games and want to see a good representation of that. This is it."
"495",1.5,"  The film does not bring anything new. On the end is quite boring action film, where on many places I was asking my self: ""Why will she do that""."
"496",0.5,"  I'll keep this very simple, slapping the name Tomb Raider does not give permission to make a crappy movie and expect people to pay for it.This movie had plenty of plot holes, the chosen Lara Croft was not the best choice and the CG in this trashy movie is cheap."
"497",5,"  Loved characters and action. Backstory could be better but as fan from games that doesn't bother me personally."
"498",3,"  the movie was entertaining, very like the video game, but it didn't have much staying power"
"499",5,"  Alicia Vikander delivered a memorable performance and was an amazing representation of the Tomb Raider series. The film had so many intense and surprising moments that kept me wanting more! As a huge fan of the video game series, I definitely think the film did justice to the series. The plot change from the rebooted game was a great idea to keep it fresh while also keeping some elements from the game. They even kept some things in the plot and backstory to explore in potential sequels. I look forward to future titles if they continue the on-screen adaptations."
"500",3.5,"  This is a paint by numbers action movie by a director that honestly I feel didnt try to hard to go beyond that. BUT what this movie does have is Alicia Vikander who gives every ounce of her soul to being Lara Croft. The game takes many beats from the rebooted game franchise that gives the movie some of its best set pieces. Vikander makes this movie and deserves more chances to prove that Lara Croft can be a bad ass heroine for this generation."
"501",5,"  Loved it. I though the film is the very best of the Tomb Raider films."
"502",2,"  This movie has so many things going wrong with it - her origin, plot points, dialogue, to name a few - that the few good things are just forgotten. I recommend playing the games."
"503",3.5,"  I enjoyed Tomb Raider. Don't let the low critic scores chase you away.Seriously. Was it some cinematic masterpiece?Of course not. We're talking about latter-day Hollywood here.Was it entertaining? Hell yeah! I had fun and was never really taken out of the movie by anything. So it did its job. It deserved the money I spent on my ticket.I'm not sure why it's suddenly cool to hate on game-tied and comic-tied movies.But go, see it, form YOUR OWN opinion!"
"504",5,"  Fast, straight forward!!!!Alicia Vikander is the best person for this role. Much better than Jolie in my opinion"
"505",5,"  In my opinion, this is a movie that everyone wants to seeIf you like action and mystery, this is the ideal movie for you."
"506",3.5,"  Not amazing, however, quite entertaining movie with a story which follows the game plot closely."
"507",2,"  Even Alicia Vikander is better than Angelina, the movie is very so-so. Waste of time and money."
"508",5,"  This movie is everything a Tomb Raider movie should be. It gives us contemporary Lara Croft in full force, with a new depth to her character that subverts the now outdated Lara known mainly for her big breasts. Like the video games, the story is heavily puzzle-based, the audience led to work them out alongside Lara, which is exactly what I was hoping to see. Overall, it was a thoroughly enjoyable experience and my whole family had a good time."
"509",5,"  Alicia kicked ass, good story, directed well."
"510",5,"  Clearly, some of the disparities amongst reviews are due to the fact that many reviewers are doing so from the ""video game movie"" point of view, and that's fine.Simply as a free-standing film not related to any video game, however, I found TR to be a highly watchable, entertaining film.In reading many of the reviews here, it seems that - not entirely but by and large - most fans of the video game dislike this second movie version, while far more of those who have not played the game or simply went to see TR on its own merits as a film enjoyed it.For me, I believe this version tells a compelling, granted fantastical story, in a simple, exciting, fast-paced manner. Whereas some might say Jolie's portrayal was more overt and exciting, I felt that Vikander brought a certain subtlety and texture to the role while maintaining the physicality of the first film.Yes, on some levels it's a ""mash-up"" of certain aspects of National Treasure / Raiders / Assassins Creed, and not done as well of any of them, but that doesn't take away from the fact that this is a very enjoyable film.Is it faithful to the video game? That's for gamer moviegoers to decide and express, and they are right here on RT.But for the rest of us, maybe this TR and Vikander have taken a story to where a new generation of filmgoers who are unfamiliar with TR The Video Game can very, very much appreciate it. I know I did."
"511",4,"  Really enjoyable, I didn't have the highest expectations from viewings of the trailer, but I really enjoyed it. It was my first cinema trip for over a month due to travelling, so it was just the ticket in San Jose, Costa Rica."
"512",1.5,"  With brand recognition of the utmost importance in today's blockbuster landscape, it is no surprise that we're being served up a reboot to a franchise based on a video game. Or maybe it's a prequel? Or a direct adaptation of the game series? It doesn't really matter, because this movie is completely disposable. Serving as an origin story to some degree, this Lara Croft (Alicia Vikander) is a brash adrenaline junkie ready to self-destruct at any moment. She's not yet the gun-toting badass we know she will become, but Vikander has a raw physicality that suits the role. It's a shame then, that she's hamstrung by an astonishingly bad script. Clich�s abound in a plot that relies on clunky exposition, signposted twists and flimsy character motivation, and that's even before the laughably woeful final act. The action doesn't fare much better either, with the uninspired choreography, choppy editing and undercooked CGI resulting in a complete lack of thrills. This is the sort of lazy action flick where mercenary henchmen wielding semi-automatic weapons miss targets from only a few metres away, and a ridiculous abundance of chokeholds are used to ""raise"" the stakes. But perhaps the biggest atrocity is Walton Goggins' antagonist Mathias Vogel, a villain so disinterested he's practically comatose. At times I thought Goggins was about to break the fourth wall and apologetically explain to the audience that he needed the paycheque to cover some debts. Vikander is clearly trying her hardest but it's ultimately to no avail, Tomb Raider is a yawn-inducing adventure that'll quickly be forgotten."
"513",5,"  Believable and great actress! A very fun movie! Not a perfect one, but in the right direction for video game movies! Go see it!"
"514",4,"  Best video game to movie adaptation so far. Vikander clearly fits the role of the new Lara Croft. Unlike the old movie, the new 2018 reboot cuts away the unrealistic video game fantasy without hurting the source material. I hope to see a worthy sequel to this one!"
"515",4,"  For what the movie is meant to be, it delivered what was promised. The movie excelled at showing what a strong female character looks like. Instead of telling the audience she is strong, the movie shows it through action. I would not rate this as the best movie of all timer,however it is perhaps the best videogame movie, and I would not mind owning it on dvd. Critics rate it at 49%, but are idiots. I would give it a 75%. There was little wrong with the movie, and does nothing to deserve such a lower score."
"516",4,"  An enjoyable popcorn flick. Tomb Raider is strongest when the focus is on either Alicia Vikander or when puzzle/exploration elements are in play, but the film does suffer from a middle act after introducing a character that removes so much of the heroines' ability to focus on herself. Had the film given its time to Lara Crofts need to survive and overcome, this could have easily been an excellent starting film for a franchise. Having said that, I look forward to more from this actress and the world of Tomb Raider if they move on from origins and into some more tomb raiding."
"517",5,"  Tomb Raider (2018) has exceeded my expectations. Alicia Vikander's portrayal of Lara is on point: not only does she humanise her, but she also manages to be a badass, as well."
"518",3,"  ok, not as much fun as old ones"
"519",4.5,"  Great origin story and Roar Uthaug has a really good eye for action."
"520",4,"  I really enjoyed this movie and this rendition of Lara Croft. Some of the puzzles were too conviently solved, but I was entertained throughout the film and I really dug the spin at the end, which was in line with the rebooted video games. I can't wait to see where this film goes next with the sequels. Alicia Vicander is the perfect Lara Croft for this generation of fans."
"521",3,"  Tomb Raider (the movie) doesn't really feel like Tomb Raider (the video game). This film explores the origins of Lara Croft, so the character isn't quite her rich, confident, tough self yet--which makes you feel kind of bad for Alicia Vikander as she's getting beat up by the elements and by other characters. Still, it's an entertaining, though fairly predictable, adventure movie."
"522",3.5,"  Good simple pulpy fun"
"523",4,"  Fun movie - went I; with low expectations based on ""rotten"" score but were pleasantly surprised. Lara needs to work on her scream though. She sounds like a 10 year old when she screams. This movie isn't without faults but is still worth seeing in the theater."
"524",4,"  Alica Vikander makes a great Lara Croft from the 2nd series of the game in this reboot. Some great hat tips to the video games. It's a fun action and adventure movie with a nice plot, good effects and great acting."
"525",4,"  When I first saw the trailers for this, I didn't think she could pull it off, but she did the character justice. Not only that, she looked great doing it."
"526",4.5,"  Excellent movie entertaining"
"527",2,"  The trailer led us to believe that it would follow the fantastic video game closely. It does at first but then it became a huge let down. I kept waiting for the scary elements and supernatural events to happen that took place in the game. But the movie does a complete 180 to remain realistic. If you haven't played the game then the movie might be entertaining. Just another average video game movie/"
"528",4,"  Ineresantes las aventuras de Lara Croft. Nice take. Alicia Vikander pro como siempre."
"529",0.5,"  El guion est� muy mal construido."
"530",3,"  It's an okay action movie although Alicia Vikander is a standout bringing a rare combination of physicality and elegance as the new Lara Croft. Looking forward to seeing where they can take the series with her leading."
"531",5,"  I loved this movie. I would rate it even higher than Black Panther honestly."
"532",2,"  Such a shame that another interesting franchise has devolved into just another shoot-em-up with pretty CGI. The backdrops are great and no lack of action scenes. Characters are cliche and uninteresting (except perhaps for the pawn dealer). Story (do we even care about stories anymore?) felt like an afterthought."
"533",5,"  Very good movie overall! Good modification from the original game!"
"534",4,"  This is a good prequel to the Tomb Raider saga. For fans of the game, especially Rise of the Tomb Raider, you'll recognize many elements from the game. As action movies go, I don't understand the overly critical reviews and definitely side with the audience score (70%) on this one!"
"535",3,"  Incredible, as in not believable. This Tomb Raider is OK and soooo close to being good. Tomb Raider is not inspired by the video games; it is the LC reboot video game. I am fond of Alicia Vikander's work. She is certainly trying to make the best of what she is given here. The problem with this Tomb Raider is mostly in the story construction. It hits all the informational beats, but it is almost frenetic about it. Almost as soon as she is on a boat for the mysterious island, they are having to abandon it. When they could quietly try to evade the evil guards, our heroes quickly get into an avoidable shootout. This movie is a visual storyboard construction, with action scenes at almost every turn. Some of the running-from-danger CG is very video game like and so not believable, it knocked me out the believing the story. TR should have been released mid-summer as mindless entertainment. There are the emotional backstory moments between Lara and her father. The villain is not great, even though the writers give it a go. He has been on the island for 7 years away from his daughters. The time and isolation make him a bit crazy. He complains about not having anyone to talk to, although there appears to be a lot of people under his ""command"" on this island. The intention was to make him come off as complex, but ultimately he a pretty simple bad guy. There are attempts to capitalize on the #girlpower momentum and to be a bit like Wonder Woman, but Croft is no demi-god. She suffers a ""practically"" unrecoverable abdominal wound that should have simply been cut of the story. Croft gets really beat up, by villians and jungle terrain, but seems to come out with only a few scratches, aside from the aforementioned wound. The 2001 Angelina Jolie Raider, introduced us to a Lara who was in command of her money and training to do danger missions. This Vikander bicycle messenger fails to get me to suspend my belief as much. There is an airplane scene where life threatening events are stacked one upon another, during which Croft sums up my issues with this movie nicely by looking straight at the camera and saying ""Really?!"". The best cameo is by Nick Frost (Shawn of the Dead). I loved him for his 3 to 4 minutes of footage. The character I am really sorry for is Lu Ren played by Daniel Wu, because in the role reversal, he basically gets sidelined as the almost pointless damsel in distress."
